"Year","Location Description","Data Source","Topic Description","Measure Description","Response","Data Value Type","Data Value","Low Confidence Limit","High Confidence Limit","Sample Size","Gender","Age","Race","Education"
"2014","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","29.5","27.2","31.8","2416","Male","All Ages","All Races","All Grades"
"2014","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","26.1","24.3","27.9","3681","Female","All Ages","All Races","All Grades"
"2014","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","56.0","54.2","57.8","6097","Overall","All Ages","All Races","All Grades"
"2014","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","51.7","48.9","54.5","2416","Male","All Ages","All Races","All Grades"
"2014","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","60.0","57.8","62.2","3681","Female","All Ages","All Races","All Grades"
"2013","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","17.4","16.0","18.8","6246","Overall","All Ages","All Races","All Grades"
"2013","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","19.1","16.9","21.3","2453","Male","All Ages","All Races","All Grades"
"2013","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","15.9","14.2","17.6","3793","Female","All Ages","All Races","All Grades"
"2013","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","28.6","27.2","30.0","6246","Overall","All Ages","All Races","All Grades"
"2013","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","30.4","28.0","32.8","2453","Male","All Ages","All Races","All Grades"
"2013","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","26.9","25.2","28.6","3793","Female","All Ages","All Races","All Grades"
"2013","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","54.0","52.3","55.7","6246","Overall","All Ages","All Races","All Grades"
"2013","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","50.5","47.8","53.2","2453","Male","All Ages","All Races","All Grades"
"2013","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","57.2","55.1","59.3","3793","Female","All Ages","All Races","All Grades"
"2012","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","17.4","16.0","18.8","5383","Overall","All Ages","All Races","All Grades"
"2012","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","18.8","16.5","21.1","2086","Male","All Ages","All Races","All Grades"
"2012","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","16.2","14.4","18.0","3297","Female","All Ages","All Races","All Grades"
"2012","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","27.6","26.1","29.1","5383","Overall","All Ages","All Races","All Grades"
"2012","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","29.5","27.0","32.0","2086","Male","All Ages","All Races","All Grades"
"2012","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","26.0","24.1","27.9","3297","Female","All Ages","All Races","All Grades"
"2012","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","54.9","53.1","56.7","5383","Overall","All Ages","All Races","All Grades"
"2012","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","51.8","48.9","54.7","2086","Male","All Ages","All Races","All Grades"
"2012","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","57.8","55.5","60.1","3297","Female","All Ages","All Races","All Grades"
"2011","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","20.0","18.5","21.5","6492","Overall","All Ages","All Races","All Grades"
"2011","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","21.4","19.0","23.8","2485","Male","All Ages","All Races","All Grades"
"2011","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","18.8","17.1","20.5","4007","Female","All Ages","All Races","All Grades"
"2011","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","27.7","26.3","29.1","6492","Overall","All Ages","All Races","All Grades"
"2011","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","29.9","27.7","32.1","2485","Male","All Ages","All Races","All Grades"
"2011","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","25.7","24.0","27.4","4007","Female","All Ages","All Races","All Grades"
"2011","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","52.2","50.5","53.9","6492","Overall","All Ages","All Races","All Grades"
"2011","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","48.7","46.0","51.4","2485","Male","All Ages","All Races","All Grades"
"2011","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","55.5","53.4","57.6","4007","Female","All Ages","All Races","All Grades"
"2015","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","19.7","18.6","20.8","11226","Overall","All Ages","All Races","All Grades"
"2015","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","23.4","21.6","25.2","4687","Male","All Ages","All Races","All Grades"
"2015","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","16.2","14.9","17.5","6539","Female","All Ages","All Races","All Grades"
"2015","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","25.0","23.9","26.1","11226","Overall","All Ages","All Races","All Grades"
"2015","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","28.2","26.6","29.8","4687","Male","All Ages","All Races","All Grades"
"2015","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","22.0","20.6","23.4","6539","Female","All Ages","All Races","All Grades"
"2015","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","55.4","54.1","56.7","11226","Overall","All Ages","All Races","All Grades"
"2015","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","48.3","46.3","50.3","4687","Male","All Ages","All Races","All Grades"
"2015","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","61.8","60.1","63.5","6539","Female","All Ages","All Races","All Grades"
"2014","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","21.5","20.3","22.7","10635","Overall","All Ages","All Races","All Grades"
"2014","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","24.1","22.3","25.9","4419","Male","All Ages","All Races","All Grades"
"2014","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","19.1","17.6","20.6","6216","Female","All Ages","All Races","All Grades"
"2014","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","25.3","24.2","26.4","10635","Overall","All Ages","All Races","All Grades"
"2014","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","30.0","28.3","31.7","4419","Male","All Ages","All Races","All Grades"
"2014","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","20.9","19.6","22.2","6216","Female","All Ages","All Races","All Grades"
"2014","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","53.2","51.9","54.5","10635","Overall","All Ages","All Races","All Grades"
"2014","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","45.8","43.8","47.8","4419","Male","All Ages","All Races","All Grades"
"2014","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","59.9","58.2","61.6","6216","Female","All Ages","All Races","All Grades"
"2013","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","22.0","20.8","23.2","10481","Overall","All Ages","All Races","All Grades"
"2013","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","26.2","24.3","28.1","4241","Male","All Ages","All Races","All Grades"
"2013","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","18.1","16.6","19.6","6240","Female","All Ages","All Races","All Grades"
"2013","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","25.3","24.2","26.4","10481","Overall","All Ages","All Races","All Grades"
"2013","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","28.4","26.6","30.2","4241","Male","All Ages","All Races","All Grades"
"2013","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","22.4","20.9","23.9","6240","Female","All Ages","All Races","All Grades"
"2013","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","52.7","51.3","54.1","10481","Overall","All Ages","All Races","All Grades"
"2013","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","45.4","43.3","47.5","4241","Male","All Ages","All Races","All Grades"
"2013","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","59.5","57.7","61.3","6240","Female","All Ages","All Races","All Grades"
"2012","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","22.5","21.3","23.7","12535","Overall","All Ages","All Races","All Grades"
"2012","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","26.2","24.3","28.1","4869","Male","All Ages","All Races","All Grades"
"2012","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","19.1","17.7","20.5","7666","Female","All Ages","All Races","All Grades"
"2012","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","25.6","24.5","26.7","12535","Overall","All Ages","All Races","All Grades"
"2012","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","29.2","27.4","31.0","4869","Male","All Ages","All Races","All Grades"
"2012","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","22.3","21.0","23.6","7666","Female","All Ages","All Races","All Grades"
"2012","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","51.8","50.5","53.1","12535","Overall","All Ages","All Races","All Grades"
"2012","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","44.5","42.5","46.5","4869","Male","All Ages","All Races","All Grades"
"2012","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","58.5","56.9","60.1","7666","Female","All Ages","All Races","All Grades"
"2011","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","23.1","21.9","24.3","12863","Overall","All Ages","All Races","All Grades"
"2011","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","25.8","23.8","27.8","5069","Male","All Ages","All Races","All Grades"
"2011","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","20.7","19.2","22.2","7794","Female","All Ages","All Races","All Grades"
"2011","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","24.0","22.9","25.1","12863","Overall","All Ages","All Races","All Grades"
"2011","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","28.2","26.4","30.0","5069","Male","All Ages","All Races","All Grades"
"2011","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","20.1","18.8","21.4","7794","Female","All Ages","All Races","All Grades"
"2011","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","52.8","51.4","54.2","12863","Overall","All Ages","All Races","All Grades"
"2011","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","45.9","43.7","48.1","5069","Male","All Ages","All Races","All Grades"
"2011","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","59.2","57.5","60.9","7794","Female","All Ages","All Races","All Grades"
"2015","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","20.1","18.3","21.9","7078","Overall","All Ages","All Races","All Grades"
"2015","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","19.5","17.0","22.0","2931","Male","All Ages","All Races","All Grades"
"2015","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","20.6","18.1","23.1","4147","Female","All Ages","All Races","All Grades"
"2015","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","25.8","24.1","27.5","7078","Overall","All Ages","All Races","All Grades"
"2015","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","30.2","27.5","32.9","2931","Male","All Ages","All Races","All Grades"
"2015","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","21.5","19.3","23.7","4147","Female","All Ages","All Races","All Grades"
"2015","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","54.1","52.0","56.2","7078","Overall","All Ages","All Races","All Grades"
"2015","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","50.3","47.3","53.3","2931","Male","All Ages","All Races","All Grades"
"2015","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","57.9","55.1","60.7","4147","Female","All Ages","All Races","All Grades"
"2014","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","18.6","17.0","20.2","7186","Overall","All Ages","All Races","All Grades"
"2014","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","18.7","16.3","21.1","3106","Male","All Ages","All Races","All Grades"
"2014","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","18.4","16.2","20.6","4080","Female","All Ages","All Races","All Grades"
"2014","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","26.4","24.6","28.2","7186","Overall","All Ages","All Races","All Grades"
"2014","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","31.7","28.9","34.5","3106","Male","All Ages","All Races","All Grades"
"2014","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","21.2","19.1","23.3","4080","Female","All Ages","All Races","All Grades"
"2014","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","55.0","52.9","57.1","7186","Overall","All Ages","All Races","All Grades"
"2014","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","49.6","46.5","52.7","3106","Male","All Ages","All Races","All Grades"
