"Year","Location Description","Data Source","Topic Description","Measure Description","Response","Data Value Type","Data Value","Low Confidence Limit","High Confidence Limit","Sample Size","Gender","Age","Race","Education"
"1998-1999   ","Utah","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","71.3","69.7","72.9","3039","Overall","All Ages","All Races","All Grades"
"1998-1999   ","Utah","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","66.2","63.8","68.7","1403","Male","All Ages","All Races","All Grades"
"1998-1999   ","Utah","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","75.8","73.7","77.9","1636","Female","All Ages","All Races","All Grades"
"2014-2015","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","14.8","12.9","16.6","3462","Overall","All Ages","All Races","All Grades"
"2014-2015","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","16.4","13.9","18.9","1636","Male","All Ages","All Races","All Grades"
"2014-2015","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","13.2","11.1","15.3","1826","Female","All Ages","All Races","All Grades"
"2014-2015","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","27.9","25.8","30.0","3462","Overall","All Ages","All Races","All Grades"
"2014-2015","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","27.7","24.5","30.8","1636","Male","All Ages","All Races","All Grades"
"2014-2015","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","28.1","25.5","30.7","1826","Female","All Ages","All Races","All Grades"
"2014-2015","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","57.3","55.1","59.6","3462","Overall","All Ages","All Races","All Grades"
"2014-2015","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","55.9","52.8","59.1","1636","Male","All Ages","All Races","All Grades"
"2014-2015","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","58.7","56.0","61.4","1826","Female","All Ages","All Races","All Grades"
"2010-2011","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","15.9","14.2","17.6","3591","Overall","All Ages","All Races","All Grades"
"2010-2011","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","18.1","16.0","20.2","1725","Male","All Ages","All Races","All Grades"
"2010-2011","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","13.7","11.8","15.6","1866","Female","All Ages","All Races","All Grades"
"2010-2011","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","26.6","25.1","28.1","3591","Overall","All Ages","All Races","All Grades"
"2010-2011","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","28.7","26.4","31.0","1725","Male","All Ages","All Races","All Grades"
"2010-2011","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","24.6","22.8","26.4","1866","Female","All Ages","All Races","All Grades"
"2010-2011","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","57.6","55.6","59.6","3591","Overall","All Ages","All Races","All Grades"
"2010-2011","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","53.1","50.6","55.6","1725","Male","All Ages","All Races","All Grades"
"2010-2011","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","61.7","59.1","64.3","1866","Female","All Ages","All Races","All Grades"
"2006-2007","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","19.9","18.1","21.7","3352","Overall","All Ages","All Races","All Grades"
"2006-2007","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","20.8","18.1","23.5","1549","Male","All Ages","All Races","All Grades"
"2006-2007","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","19.1","16.6","21.6","1803","Female","All Ages","All Races","All Grades"
"2006-2007","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","26.8","24.8","28.8","3352","Overall","All Ages","All Races","All Grades"
"2006-2007","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","28.5","25.5","31.5","1549","Male","All Ages","All Races","All Grades"
"2006-2007","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","25.2","22.4","28.0","1803","Female","All Ages","All Races","All Grades"
"2006-2007","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","53.3","51.0","55.6","3352","Overall","All Ages","All Races","All Grades"
"2006-2007","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","50.7","47.4","54.0","1549","Male","All Ages","All Races","All Grades"
"2006-2007","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","55.7","52.5","58.9","1803","Female","All Ages","All Races","All Grades"
"2003","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","20.9","19.2","22.6","2828","Overall","All Ages","All Races","All Grades"
"2003","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","22.0","19.4","24.6","1188","Male","All Ages","All Races","All Grades"
"2003","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","20.0","17.8","22.2","1640","Female","All Ages","All Races","All Grades"
"2003","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","27.9","26.1","29.7","2828","Overall","All Ages","All Races","All Grades"
"2003","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","30.3","27.5","33.1","1188","Male","All Ages","All Races","All Grades"
"2003","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","26.0","23.6","28.4","1640","Female","All Ages","All Races","All Grades"
"2003","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","51.2","49.2","53.2","2828","Overall","All Ages","All Races","All Grades"
"2003","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","47.6","44.5","50.7","1188","Male","All Ages","All Races","All Grades"
"2003","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","54.0","51.3","56.7","1640","Female","All Ages","All Races","All Grades"
"2001-2002   ","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","23.4","21.9","25.0","3782","Overall","All Ages","All Races","All Grades"
"2001-2002   ","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","24.4","22.2","26.7","1757","Male","All Ages","All Races","All Grades"
"2001-2002   ","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","22.5","20.4","24.6","2025","Female","All Ages","All Races","All Grades"
"2001-2002   ","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","25.1","23.5","26.7","3782","Overall","All Ages","All Races","All Grades"
"2001-2002   ","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","27.9","25.6","30.3","1757","Male","All Ages","All Races","All Grades"
"2001-2002   ","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","22.6","20.5","24.7","2025","Female","All Ages","All Races","All Grades"
"2001-2002   ","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","51.5","49.7","53.3","3782","Overall","All Ages","All Races","All Grades"
"2001-2002   ","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","47.7","45.1","50.3","1757","Male","All Ages","All Races","All Grades"
"2001-2002   ","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","54.9","52.4","57.4","2025","Female","All Ages","All Races","All Grades"
"1998-1999   ","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","22.3","20.7","24.0","2283","Overall","All Ages","All Races","All Grades"
"1998-1999   ","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","23.9","21.5","26.4","1077","Male","All Ages","All Races","All Grades"
"1998-1999   ","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","20.9","18.6","23.1","1206","Female","All Ages","All Races","All Grades"
"1998-1999   ","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","29.3","27.5","31.1","2283","Overall","All Ages","All Races","All Grades"
"1998-1999   ","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","32.8","30.1","35.4","1077","Male","All Ages","All Races","All Grades"
"1998-1999   ","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","26.1","23.7","28.5","1206","Female","All Ages","All Races","All Grades"
"1998-1999   ","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","48.4","46.4","50.3","2283","Overall","All Ages","All Races","All Grades"
"1998-1999   ","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","43.3","40.5","46.1","1077","Male","All Ages","All Races","All Grades"
"1998-1999   ","Vermont","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","53.0","50.3","55.8","1206","Female","All Ages","All Races","All Grades"
"2014-2015","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","13.2","11.6","14.8","4736","Overall","All Ages","All Races","All Grades"
"2014-2015","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","14.8","12.8","16.8","2254","Male","All Ages","All Races","All Grades"
"2014-2015","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","11.8","9.9","13.7","2482","Female","All Ages","All Races","All Grades"
"2014-2015","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","19.2","17.7","20.7","4736","Overall","All Ages","All Races","All Grades"
"2014-2015","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","22.5","20.4","24.6","2254","Male","All Ages","All Races","All Grades"
"2014-2015","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","16.2","14.4","18.0","2482","Female","All Ages","All Races","All Grades"
"2014-2015","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","67.6","65.5","69.6","4736","Overall","All Ages","All Races","All Grades"
"2014-2015","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","62.7","59.9","65.4","2254","Male","All Ages","All Races","All Grades"
"2014-2015","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","72.0","69.5","74.4","2482","Female","All Ages","All Races","All Grades"
"2010-2011","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","14.3","12.5","16.1","4923","Overall","All Ages","All Races","All Grades"
"2010-2011","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","16.2","14.3","18.1","2220","Male","All Ages","All Races","All Grades"
"2010-2011","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","12.5","10.5","14.5","2703","Female","All Ages","All Races","All Grades"
"2010-2011","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","15.3","14.1","16.5","4923","Overall","All Ages","All Races","All Grades"
"2010-2011","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","18.0","16.3","19.7","2220","Male","All Ages","All Races","All Grades"
"2010-2011","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","12.8","11.6","14.0","2703","Female","All Ages","All Races","All Grades"
"2010-2011","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","70.4","67.9","72.9","4923","Overall","All Ages","All Races","All Grades"
"2010-2011","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","65.7","62.8","68.6","2220","Male","All Ages","All Races","All Grades"
"2010-2011","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","74.7","72.1","77.3","2703","Female","All Ages","All Races","All Grades"
"2006-2007","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","16.3","15.0","17.6","4695","Overall","All Ages","All Races","All Grades"
"2006-2007","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","18.1","16.2","20.0","2159","Male","All Ages","All Races","All Grades"
"2006-2007","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","14.8","13.1","16.5","2536","Female","All Ages","All Races","All Grades"
"2006-2007","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","19.3","18.0","20.6","4695","Overall","All Ages","All Races","All Grades"
"2006-2007","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","22.3","20.2","24.4","2159","Male","All Ages","All Races","All Grades"
"2006-2007","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","16.7","15.0","18.4","2536","Female","All Ages","All Races","All Grades"
"2006-2007","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","64.3","62.7","65.9","4695","Overall","All Ages","All Races","All Grades"
"2006-2007","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","59.6","57.2","62.0","2159","Male","All Ages","All Races","All Grades"
"2006-2007","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","68.5","66.3","70.7","2536","Female","All Ages","All Races","All Grades"
"2003","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","16.9","15.3","18.5","2742","Overall","All Ages","All Races","All Grades"
"2003","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","20.3","17.6","23.0","1130","Male","All Ages","All Races","All Grades"
"2003","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","14.5","12.5","16.5","1612","Female","All Ages","All Races","All Grades"
"2003","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","20.4","18.6","22.2","2742","Overall","All Ages","All Races","All Grades"
"2003","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","25.1","22.2","28.0","1130","Male","All Ages","All Races","All Grades"
"2003","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","17.0","14.8","19.2","1612","Female","All Ages","All Races","All Grades"
"2003","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","62.7","60.6","64.8","2742","Overall","All Ages","All Races","All Grades"
"2003","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","54.6","51.2","58.0","1130","Male","All Ages","All Races","All Grades"
"2003","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","68.5","65.8","71.2","1612","Female","All Ages","All Races","All Grades"
"2001-2002   ","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","21.9","20.3","23.5","3906","Overall","All Ages","All Races","All Grades"
"2001-2002   ","Virginia","TUS-CPS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","24.9","22.5","27.3","1807","Male","All Ages","All Races","All Grades"
